proportion_correct,bias,recall,precision,kappa,f1,csi,far,site,stage,dem_type,strategy
0.9271,1.444,0.7343,0.5085,0.5622,0.6009,0.4295,0.4915,bandera_tx,13,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9054,1.1501,0.9465,0.823,0.8029,0.8805,0.7865,0.177,bandera_tx,35,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8828,1.6474,0.866,0.5257,0.5887,0.6542,0.4861,0.4743,bandera_tx,21,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9045,1.1506,0.9486,0.8245,0.8025,0.8822,0.7892,0.1755,bandera_tx,36,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8728,1.6985,0.8759,0.5157,0.5777,0.6492,0.4806,0.4843,bandera_tx,22,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8447,1.6077,0.9009,0.5604,0.5947,0.6909,0.5278,0.4396,bandera_tx,27,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9057,1.5322,0.8373,0.5464,0.6093,0.6613,0.494,0.4536,bandera_tx,18,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8813,1.2445,0.9245,0.7429,0.7359,0.8238,0.7004,0.2571,bandera_tx,31,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8893,1.6259,0.859,0.5283,0.5927,0.6542,0.4861,0.4717,bandera_tx,20,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9278,1.5664,0.6709,0.4283,0.4858,0.5228,0.3539,0.5717,bandera_tx,11,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.853,1.4617,0.9017,0.6169,0.6361,0.7326,0.5781,0.3831,bandera_tx,28,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9192,1.4479,0.8086,0.5585,0.6165,0.6607,0.4933,0.4415,bandera_tx,16,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8988,1.5741,0.8519,0.5412,0.6058,0.6619,0.4946,0.4588,bandera_tx,19,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8903,1.2039,0.9318,0.774,0.7616,0.8456,0.7325,0.226,bandera_tx,32,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8711,1.2961,0.9137,0.705,0.704,0.7959,0.661,0.295,bandera_tx,30,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8547,1.7516,0.8925,0.5095,0.5656,0.6487,0.4801,0.4905,bandera_tx,24,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8981,1.1723,0.9369,0.7992,0.7824,0.8626,0.7584,0.2008,bandera_tx,33,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9267,1.5117,0.6989,0.4623,0.5183,0.5565,0.3855,0.5377,bandera_tx,12,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9279,1.6913,0.6529,0.3861,0.4492,0.4852,0.3203,0.6139,bandera_tx,10,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8467,1.7566,0.8964,0.5103,0.5615,0.6504,0.4819,0.4897,bandera_tx,25,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9055,1.1491,0.9424,0.8201,0.8009,0.877,0.781,0.1799,bandera_tx,34,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8432,1.7131,0.8998,0.5252,0.5701,0.6633,0.4962,0.4748,bandera_tx,26,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8663,1.3466,0.9079,0.6743,0.6819,0.7738,0.6311,0.3257,bandera_tx,29,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9054,1.1485,0.9549,0.8315,0.8072,0.8889,0.8001,0.1685,bandera_tx,38,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9721,1.0164,0.6039,0.5941,0.5845,0.5989,0.4275,0.4059,pacific_mo,15,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9717,0.8669,0.8246,0.9512,0.8674,0.8834,0.7912,0.0488,pacific_mo,37,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9657,1.0912,0.6222,0.5702,0.5772,0.5951,0.4236,0.4298,pacific_mo,17,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.964,1.0214,0.7086,0.6938,0.6819,0.7011,0.5398,0.3062,pacific_mo,23,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9733,1.134,0.5661,0.4992,0.5169,0.5306,0.3611,0.5008,pacific_mo,13,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9729,1.102,0.6116,0.5549,0.5679,0.5819,0.4103,0.4451,pacific_mo,14,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9737,0.8954,0.8364,0.9341,0.8679,0.8826,0.7899,0.0659,pacific_mo,35,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9631,1.0596,0.6764,0.6383,0.6373,0.6568,0.489,0.3617,pacific_mo,21,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9731,0.8866,0.8329,0.9395,0.8679,0.883,0.7905,0.0605,pacific_mo,36,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9628,1.0456,0.6895,0.6594,0.6544,0.6741,0.5085,0.3406,pacific_mo,22,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9679,0.8946,0.7538,0.8426,0.7784,0.7957,0.6608,0.1574,pacific_mo,27,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9642,1.0871,0.6286,0.5782,0.5836,0.6024,0.431,0.4218,pacific_mo,18,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.973,0.9143,0.8208,0.8977,0.8426,0.8575,0.7506,0.1023,pacific_mo,31,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9639,1.0729,0.6705,0.6249,0.6279,0.6469,0.4781,0.3751,pacific_mo,20,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9678,0.8902,0.7618,0.8557,0.7885,0.806,0.6751,0.1443,pacific_mo,28,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9684,1.0673,0.6114,0.5728,0.5751,0.5915,0.4199,0.4272,pacific_mo,16,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9649,1.0887,0.6636,0.6095,0.617,0.6354,0.4657,0.3905,pacific_mo,19,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9742,0.907,0.8286,0.9136,0.8548,0.8691,0.7684,0.0864,pacific_mo,32,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9698,0.9437,0.808,0.8562,0.8148,0.8314,0.7115,0.1438,pacific_mo,30,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9647,0.9899,0.7227,0.73,0.7075,0.7263,0.5703,0.27,pacific_mo,24,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9744,0.9004,0.8304,0.9223,0.8597,0.8739,0.7761,0.0777,pacific_mo,33,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9669,0.9396,0.7379,0.7854,0.7431,0.7609,0.6141,0.2146,pacific_mo,25,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9741,0.8995,0.8348,0.9281,0.8645,0.879,0.7841,0.0719,pacific_mo,34,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9678,0.9123,0.7494,0.8214,0.7664,0.7837,0.6444,0.1786,pacific_mo,26,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9694,0.921,0.7937,0.8618,0.8096,0.8263,0.7041,0.1382,pacific_mo,29,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9028,0.6923,0.5692,0.8222,0.6178,0.6727,0.5068,0.1778,kansas_city_wardpkwy,49,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.919,1.5517,0.7586,0.4889,0.5519,0.5946,0.4231,0.5111,kansas_city_wardpkwy,44,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9183,1.2414,0.7034,0.5667,0.5824,0.6277,0.4574,0.4333,kansas_city_wardpkwy,45,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9075,2.3377,0.7792,0.3333,0.4251,0.4669,0.3046,0.6667,kansas_city_wardpkwy,40,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8947,0.6429,0.5429,0.8444,0.602,0.6609,0.4935,0.1556,kansas_city_wardpkwy,50,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9115,1.9355,0.7634,0.3944,0.4768,0.5201,0.3515,0.6056,kansas_city_wardpkwy,42,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9048,0.786,0.5852,0.7444,0.6009,0.6553,0.4873,0.2556,kansas_city_wardpkwy,48,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8704,0.5422,0.4819,0.8889,0.5548,0.625,0.4545,0.1111,kansas_city_wardpkwy,51,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9176,0.9,0.645,0.7167,0.6318,0.6789,0.5139,0.2833,kansas_city_wardpkwy,47,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9142,1.7476,0.7573,0.4333,0.5077,0.5512,0.3805,0.5667,kansas_city_wardpkwy,43,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9163,0.9375,0.6458,0.6889,0.6188,0.6667,0.5,0.3111,kansas_city_wardpkwy,46,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9102,2.1176,0.7765,0.3667,0.4557,0.4981,0.3317,0.6333,kansas_city_wardpkwy,41,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8055,0.4072,0.3778,0.9278,0.4403,0.537,0.367,0.0722,kansas_city_wardpkwy,52,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.6486,5.759,0.7769,0.1349,0.1298,0.2299,0.1299,0.8651,kansas_city_kenneth_rd,15,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.6513,3.8438,0.7879,0.205,0.1878,0.3253,0.1943,0.795,kansas_city_kenneth_rd,17,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8853,1.1166,0.9308,0.8336,0.7707,0.8796,0.785,0.1664,kansas_city_kenneth_rd,23,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.6642,7.7778,0.7691,0.0989,0.1014,0.1752,0.096,0.9011,kansas_city_kenneth_rd,13,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.6583,6.6691,0.7776,0.1166,0.117,0.2028,0.1128,0.8834,kansas_city_kenneth_rd,14,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9231,0.9744,0.9219,0.9461,0.8421,0.9338,0.8759,0.0539,kansas_city_kenneth_rd,35,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8273,1.2464,0.8931,0.7165,0.6489,0.7951,0.6599,0.2835,kansas_city_kenneth_rd,21,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9199,0.9655,0.9153,0.948,0.8352,0.9314,0.8716,0.052,kansas_city_kenneth_rd,36,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8688,1.1588,0.9242,0.7976,0.7368,0.8562,0.7486,0.2024,kansas_city_kenneth_rd,22,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.922,1.0313,0.9411,0.9125,0.8434,0.9266,0.8632,0.0875,kansas_city_kenneth_rd,27,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.659,3.212,0.7958,0.2478,0.2238,0.3779,0.233,0.7522,kansas_city_kenneth_rd,18,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9273,1.0009,0.9357,0.9349,0.8525,0.9353,0.8785,0.0651,kansas_city_kenneth_rd,31,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.7717,1.5098,0.8723,0.5777,0.5244,0.6951,0.5327,0.4223,kansas_city_kenneth_rd,20,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.6788,9.8905,0.7426,0.0751,0.0793,0.1364,0.0732,0.9249,kansas_city_kenneth_rd,11,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9241,1.0191,0.9386,0.9211,0.8472,0.9298,0.8688,0.0789,kansas_city_kenneth_rd,28,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.6501,4.5148,0.7808,0.1729,0.1617,0.2832,0.1649,0.8271,kansas_city_kenneth_rd,16,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.6698,2.4531,0.7918,0.3228,0.2772,0.4586,0.2975,0.6772,kansas_city_kenneth_rd,19,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9276,0.9975,0.9351,0.9375,0.8526,0.9363,0.8802,0.0625,kansas_city_kenneth_rd,32,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9267,1.0046,0.9361,0.9319,0.8517,0.934,0.8762,0.0681,kansas_city_kenneth_rd,30,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8964,1.0973,0.9381,0.8549,0.7932,0.8946,0.8092,0.1451,kansas_city_kenneth_rd,24,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9284,0.9914,0.9335,0.9416,0.8535,0.9375,0.8824,0.0584,kansas_city_kenneth_rd,33,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.6722,8.7563,0.7614,0.087,0.0911,0.1561,0.0847,0.913,kansas_city_kenneth_rd,12,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9086,1.0605,0.9379,0.8844,0.8174,0.9104,0.8355,0.1156,kansas_city_kenneth_rd,25,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9272,0.9847,0.9299,0.9443,0.8509,0.9371,0.8816,0.0557,kansas_city_kenneth_rd,34,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9181,1.041,0.9406,0.9035,0.836,0.9217,0.8548,0.0965,kansas_city_kenneth_rd,26,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9268,1.0115,0.9386,0.9279,0.8523,0.9332,0.8748,0.0721,kansas_city_kenneth_rd,29,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8899,0.8624,0.8464,0.9815,0.7715,0.909,0.8332,0.0185,kansas_city_redbridge,97,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8457,1.1541,0.8223,0.7125,0.6499,0.7635,0.6174,0.2875,kansas_city_redbridge,72,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9023,0.8863,0.8652,0.9762,0.7988,0.9173,0.8473,0.0238,kansas_city_redbridge,93,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8856,1.1075,0.9206,0.8312,0.7697,0.8736,0.7756,0.1688,kansas_city_redbridge,82,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8934,0.8685,0.8516,0.9806,0.7792,0.9116,0.8375,0.0194,kansas_city_redbridge,96,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9068,0.9696,0.8969,0.925,0.8134,0.9107,0.8361,0.075,kansas_city_redbridge,87,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9017,0.8994,0.8682,0.9652,0.8001,0.9141,0.8418,0.0348,kansas_city_redbridge,91,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8943,1.0767,0.9206,0.855,0.7878,0.8866,0.7963,0.145,kansas_city_redbridge,83,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9007,0.8853,0.8641,0.976,0.7951,0.9166,0.8461,0.024,kansas_city_redbridge,94,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9009,0.8916,0.8651,0.9702,0.7974,0.9146,0.8427,0.0298,kansas_city_redbridge,92,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9053,0.9373,0.8836,0.9428,0.8097,0.9123,0.8387,0.0572,kansas_city_redbridge,88,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8792,1.1175,0.8991,0.8045,0.7489,0.8492,0.7378,0.1955,kansas_city_redbridge,77,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8802,1.1501,0.9084,0.7899,0.7482,0.845,0.7317,0.2101,kansas_city_redbridge,76,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8855,1.1318,0.9273,0.8194,0.7683,0.87,0.7699,0.1806,kansas_city_redbridge,81,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8967,0.8771,0.8577,0.9779,0.7861,0.9139,0.8414,0.0221,kansas_city_redbridge,95,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8103,1.4776,0.8068,0.546,0.5275,0.6513,0.4829,0.454,kansas_city_redbridge,70,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9021,1.0422,0.917,0.8798,0.8039,0.898,0.8149,0.1202,kansas_city_redbridge,84,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9043,1.0274,0.9146,0.8902,0.8085,0.9022,0.8219,0.1098,kansas_city_redbridge,85,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.879,1.1346,0.91,0.802,0.7507,0.8526,0.7431,0.198,kansas_city_redbridge,78,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9017,0.9077,0.8705,0.9591,0.801,0.9127,0.8394,0.0409,kansas_city_redbridge,90,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8834,0.85,0.8366,0.9843,0.7574,0.9045,0.8256,0.0157,kansas_city_redbridge,98,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8849,1.1368,0.9261,0.8147,0.7663,0.8668,0.765,0.1853,kansas_city_redbridge,80,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9033,1.0034,0.9056,0.9026,0.8065,0.9041,0.8249,0.0974,kansas_city_redbridge,86,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8303,1.2361,0.809,0.6545,0.6031,0.7236,0.5669,0.3455,kansas_city_redbridge,71,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8644,1.1131,0.8627,0.7751,0.7095,0.8165,0.6899,0.2249,kansas_city_redbridge,75,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8612,1.1147,0.8516,0.764,0.698,0.8054,0.6742,0.236,kansas_city_redbridge,74,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.904,0.9183,0.876,0.9539,0.8061,0.9133,0.8404,0.0461,kansas_city_redbridge,89,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8564,1.1228,0.8394,0.7475,0.6821,0.7908,0.654,0.2525,kansas_city_redbridge,73,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8821,1.1451,0.9229,0.806,0.7592,0.8605,0.7552,0.194,kansas_city_redbridge,79,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.7721,2.191,0.7336,0.3348,0.3399,0.4598,0.2985,0.6652,kansas_city_stanley,15,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8175,1.4866,0.8227,0.5534,0.5432,0.6617,0.4944,0.4466,kansas_city_stanley,17,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9296,1.0153,0.9172,0.9034,0.8523,0.9102,0.8353,0.0966,kansas_city_stanley,23,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.7655,3.2683,0.6968,0.2132,0.2304,0.3265,0.1951,0.7868,kansas_city_stanley,13,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.7694,2.5552,0.7212,0.2823,0.2951,0.4057,0.2545,0.7177,kansas_city_stanley,14,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8954,1.1131,0.9012,0.8096,0.7721,0.8529,0.7436,0.1904,kansas_city_stanley,21,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9175,1.0455,0.9105,0.8709,0.8242,0.8902,0.8022,0.1291,kansas_city_stanley,22,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9289,1.0152,0.9224,0.9085,0.8541,0.9154,0.844,0.0915,kansas_city_stanley,27,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8394,1.3673,0.8611,0.6298,0.6175,0.7275,0.5717,0.3702,kansas_city_stanley,18,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.877,1.1904,0.8942,0.7512,0.725,0.8165,0.6898,0.2488,kansas_city_stanley,20,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.7653,6.2262,0.6426,0.1032,0.1178,0.1779,0.0976,0.8968,kansas_city_stanley,11,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9277,1.0141,0.9214,0.9085,0.8521,0.9149,0.8431,0.0915,kansas_city_stanley,28,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8085,1.617,0.8054,0.4981,0.4973,0.6155,0.4446,0.5019,kansas_city_stanley,16,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8627,1.2516,0.8825,0.7051,0.6851,0.7838,0.6445,0.2949,kansas_city_stanley,19,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9249,1.0042,0.9153,0.9115,0.8471,0.9134,0.8406,0.0885,kansas_city_stanley,30,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9297,1.0049,0.9144,0.9099,0.8535,0.9122,0.8385,0.0901,kansas_city_stanley,24,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.7625,4.3687,0.66,0.1511,0.1663,0.2459,0.1402,0.8489,kansas_city_stanley,12,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.7756,8.344,0.6972,0.0836,0.1041,0.1492,0.0806,0.9164,kansas_city_stanley,10,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9279,1.0105,0.9165,0.907,0.8508,0.9117,0.8378,0.093,kansas_city_stanley,25,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9293,1.0126,0.9203,0.9088,0.8542,0.9145,0.8425,0.0912,kansas_city_stanley,26,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9249,1.0036,0.914,0.9107,0.8466,0.9124,0.8388,0.0893,kansas_city_stanley,29,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.7078,5.273,0.5438,0.1031,0.0869,0.1734,0.0949,0.8969,portland_or,12,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.6908,2.3486,0.5893,0.2509,0.1901,0.352,0.2136,0.7491,portland_or,15,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.7239,7.5453,0.5209,0.069,0.0609,0.1219,0.0649,0.931,portland_or,10,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.7341,9.1714,0.5275,0.0575,0.054,0.1037,0.0547,0.9425,portland_or,9,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.7013,4.1606,0.5682,0.1366,0.1142,0.2202,0.1237,0.8634,portland_or,13,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.6894,3.0967,0.5567,0.1798,0.1357,0.2718,0.1572,0.8202,portland_or,14,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.715,6.2549,0.5306,0.0848,0.0727,0.1463,0.0789,0.9152,portland_or,11,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.7084,1.8427,0.6438,0.3494,0.2772,0.4529,0.2928,0.6506,portland_or,16,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9259,0.838,0.8052,0.9609,0.824,0.8762,0.7797,0.0391,kansas_city_63rd_street,59,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8632,1.2635,0.7336,0.5806,0.5647,0.6481,0.4794,0.4194,kansas_city_63rd_street,49,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9024,0.9274,0.7666,0.8266,0.7315,0.7955,0.6604,0.1734,kansas_city_63rd_street,53,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8801,1.0805,0.7488,0.693,0.6437,0.7198,0.5623,0.307,kansas_city_63rd_street,51,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8727,1.3949,0.711,0.5097,0.5207,0.5938,0.4223,0.4903,kansas_city_63rd_street,42,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.9122,0.8677,0.7742,0.8922,0.7703,0.829,0.7079,0.1078,kansas_city_63rd_street,55,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8642,1.3461,0.728,0.5408,0.5401,0.6206,0.4499,0.4592,kansas_city_63rd_street,46,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
0.8654,1.3764,0.73,0.5304,0.5353,0.6144,0.4434,0.4696,kansas_city_63rd_street,45,all,"lr_0:1.98,1:0.99,5:0.89,6:0.93, bias:-1.99"
